"[5, 0, 5, 5, 5]","[0, 20.121600622595214, 0, 0]"
"[5, 7, 5, 5, 4]","[0, 0.8236806927375989, 0, 0]"
"[5, 4, 5, 5, 5]","[0, 15.354290278396793, 0, 0]"
"[5, 4, 5, 5, 4]","[0, 10.194517762803306, 0, 0]"
"[5, 3, 5, 5, 5]","[0, 11.03104406979658, 0, 0]"
"[5, 3, 5, 5, 2]","[0, 10.191104323746144, 0, 0]"
"[0, 1, 1, 1, 4]","[0.8658427986886662, 0, 0, 0]"
"[0, 1, 1, 1, 6]","[-0.5292237875014435, 4.673402677600397, 0.05818825331192208, 0.0]"
"[5, 1, 1, 8, 5]","[0, 0, 0, 0.8518071187518453]"
"[5, 1, 1, 4, 1]","[0, 0, 0, 1.3713469889571797]"
"[5, 1, 1, 4, 4]","[0, 0, 0, -14.99508145973506]"
"[5, 1, 8, 1, 2]","[0, 0, 2.155148797005843, 0]"
"[5, 1, 0, 8, 5]","[0, 0, 5.228307874012425, 0.0]"
"[5, 1, 0, 0, 4]","[0, 0, 5.33741484430416, -0.18907570546730032]"
"[5, 1, 0, 7, 2]","[0, 0, 10.04487659119, 0.0214976455842374]"
"[5, 1, 0, 0, 2]","[0, 0, -16.02731633970117, 6.0423208489038815]"
"[5, 1, 0, 0, 5]","[0, 0, -10.863683532375045, 1.122958933295701]"
"[5, 1, 0, 4, 5]","[0, 0, 15.755993490033145, -7.7254484804195585]"
"[5, 1, 0, 3, 3]","[0, 0, 0.0, 13.094088734758373]"
"[5, 1, 0, 3, 2]","[0, 0, 0.0, 4.746113681030074]"
"[5, 1, 0, 5, 2]","[0, 0, 0.9632062677309428, 0]"
"[5, 1, 8, 5, 3]","[0, 0, 0.5828463216625073, 0]"
"[5, 1, 3, 5, 1]","[0, 0, 14.154460811779703, 0]"
"[5, 8, 5, 5, 5]","[0, 4.8985978948581135, 0, 0]"
"[5, 4, 5, 5, 3]","[0, 6.401987347531173, 0, 0]"
"[5, 4, 5, 5, 6]","[0, 5.1945896411167585, 0, 0]"
"[5, 7, 5, 5, 3]","[0, 38.38115959668608, 0, 0]"
"[8, 1, 1, 1, 6]","[-2.1821972681625406, 0.005514320488361341, 0.0, 0.005726416897022347]"
"[7, 1, 1, 1, 5]","[-24.19622525015695, 0, 0, 0]"
"[7, 1, 1, 1, 6]","[14.791375869863138, 5.6953279000000006, 4.68559, 4.0951]"
"[5, 1, 1, 7, 4]","[0, 0, 0, 1.2442652632371847]"
"[5, 1, 1, 0, 6]","[0, 0.17190543446977885, 0.0, -2.7947369113466305]"
"[5, 8, 1, 0, 2]","[0, 0.4842057256495318, 0, -5.906796985003333]"
"[5, 8, 1, 4, 1]","[0, 2.2385192682813204, 0, -16.902073466716732]"
"[5, 8, 1, 4, 6]","[0, 0.0, 17.078153668727822, 5.479878488306825]"
"[5, 8, 1, 7, 5]","[0, 9.537664635190001, 0, -8.346521000000003]"
"[5, 8, 1, 3, 3]","[0, 0.0, 0, 12.61360583460172]"
"[5, 8, 1, 3, 1]","[0, 3.8845350030805337, 0, 17.923986166351646]"
"[5, 1, 1, 3, 6]","[0, 1.4436475322498499, 0.0, 0.0]"
"[5, 1, 1, 3, 4]","[0, 0, 0, 5.1514389102934635]"
"[5, 1, 1, 3, 1]","[0, 0, 0, 10.522549691541474]"
"[5, 1, 3, 5, 3]","[0, 0, 0.6906099414210748, 0]"
"[5, 8, 5, 5, 6]","[0, 5.632970415655424, 0, 0]"
"[5, 4, 5, 5, 2]","[0, 2.882229773683397, 0, 0]"
"[5, 7, 5, 5, 5]","[0, -13.448814725409308, 0, 0]"
"[5, 3, 5, 5, 3]","[0, 8.226202243649738, 0, 0]"
"[5, 3, 5, 5, 1]","[0, 18.382881111688757, 0, 0]"
"[8, 1, 1, 1, 5]","[0.03172819032580329, 0, 0, 0]"
"[8, 1, 1, 1, 1]","[1.0168786588465246, 0, 0, 0]"
"[5, 1, 1, 8, 3]","[0, 0, 0, 0.38964024073818226]"
"[5, 1, 1, 0, 3]","[0, 0, 0, 14.64186521782375]"
"[5, 1, 1, 3, 5]","[0, 0, 0, 0.24621573903392324]"
"[5, 1, 1, 3, 2]","[0, 0, 0, 3.894591839519768]"
"[5, 1, 3, 5, 2]","[0, 0, 11.134320986850396, 0]"
"[5, 7, 5, 5, 1]","[0, 1.7396626497542658, 0, 0]"
"[7, 1, 1, 1, 2]","[0.014982880901422007, 0, 0, 0]"
"[3, 1, 1, 1, 2]","[15.552152443031959, 0, 0, 0]"
"[5, 1, 1, 8, 2]","[0, 0, 0, 4.827933506881219]"
