"[5, 5, 0, 5, 5]","[0, 0, 1.6677113094171996, 0]"
"[5, 5, 0, 5, 4]","[0, 0, 7.922003618725191, 0]"
"[0, 1, 1, 1, 1]","[-1.2930647490388651, 0, 0, 0]"
"[7, 1, 1, 1, 3]","[15.476219253465548, 0, 0, 0]"
"[0, 1, 1, 1, 4]","[4.496920078812655, 0, 0, 0]"
"[4, 1, 1, 1, 2]","[-10.957016052620745, 0, 0, 0]"
"[0, 1, 1, 1, 5]","[-32.38689956406422, 0, 0, 0]"
"[3, 1, 1, 1, 5]","[1.0576930318569273, 0, 0, 0]"
"[3, 1, 1, 1, 2]","[14.877327446650982, 0, 0, 0]"
"[3, 1, 1, 1, 1]","[15.399671998700711, 0, 0, 0]"
"[5, 1, 1, 4, 3]","[0, 0, 0, -0.11571939650401909]"
"[5, 1, 1, 4, 1]","[0, 0, 0, -0.5374963584751965]"
"[5, 1, 1, 8, 5]","[0, 0, 0, -1.6595193277378602e-22]"
"[5, 1, 1, 0, 3]","[0, 0, 0, -8.524880132369546]"
"[5, 1, 1, 8, 1]","[0, 0, 0, -2.080473020639204e-21]"
"[5, 1, 1, 0, 6]","[0, 0.0, 0.0, -0.19115858533839875]"
"[4, 8, 1, 1, 6]","[-4.363207584885555, 0.0, 0.0, 0.0]"
"[3, 8, 1, 1, 5]","[20.792624703961675, 0.0, 0, 0]"
"[5, 1, 1, 0, 5]","[0, 0, 0, -0.23031795783595585]"
"[5, 1, 1, 4, 5]","[0, 0, 0, 4.304414910522874]"
"[5, 1, 0, 5, 3]","[0, 0, -0.15028699503695964, 0]"
"[5, 1, 0, 5, 2]","[0, 0, 0.1979180534221449, 0]"
"[5, 1, 4, 5, 5]","[0, 0, 0.12667879214895483, 0]"
"[5, 1, 4, 5, 6]","[0, 0.0, -3.2217280289164307, 0]"
"[5, 1, 0, 5, 1]","[0, 0, 0.01794055274622871, 0]"
"[5, 1, 0, 5, 5]","[0, 0, 3.080746469411703, 0]"
"[5, 1, 4, 5, 2]","[0, 0, -9.73364587178867, 0]"
"[5, 1, 4, 5, 1]","[0, 0, 0.004565402147378662, 0]"
"[5, 1, 3, 5, 2]","[0, 0, 27.91505502579443, 0]"
"[5, 1, 3, 5, 5]","[0, 0, 4.041052437153736, 0]"
"[5, 1, 3, 5, 3]","[0, 0, 10.671724748697851, 0]"
"[5, 8, 3, 5, 5]","[0, 0.0, 3.578763535203283, 0]"
"[5, 4, 3, 5, 4]","[0, 0.0, 8.109579705454033, 0]"
"[5, 4, 3, 5, 5]","[0, 0.0, 12.632489635126499, 0]"
"[5, 1, 3, 5, 4]","[0, 0, 12.389062036062894, 0]"
"[5, 4, 5, 5, 2]","[0, -0.2951651937793726, 0, 0]"
"[5, 0, 5, 5, 5]","[0, 11.5013595773534, 0, 0]"
"[5, 0, 5, 5, 4]","[0, 8.755127513799074, 0, 0]"
"[5, 0, 5, 5, 3]","[0, -0.1095571000240671, 0, 0]"
"[5, 0, 5, 5, 6]","[0, -13.044584470220713, 0, 0]"
"[5, 3, 5, 5, 2]","[0, 26.97323909341325, 0, 0]"
"[8, 1, 1, 1, 3]","[-9.129517293483233e-110, 0, 0, 0]"
"[4, 1, 1, 1, 4]","[0.02947402798824071, 0, 0, 0]"
